name,height,co2_absorption,canopy_cover
Carpinus betulus,4,1.7,7.1
Carpinus betulus,9,5.3,19.6
Carpinus betulus,10,5.3,38.5
Carpinus betulus,9,3.9,12.6
Carpinus betulus,10,6.7,38.5
Carpinus betulus,10,6.4,95
Carpinus betulus,10,6.4,28.3
Carpinus betulus,12,6.7,38.5
Carpinus betulus,12,6.3,28.3
Carpinus betulus,4,1.7,1.8
Carpinus betulus,4,1.3,1.8
Carpinus betulus,8,1.7,12.6
Carpinus betulus,7,0.6,3.1
Carpinus betulus,4,1.7,0.8
Carpinus betulus,4,1.3,3.1
Carpinus betulus,4,1.7,1.8
Carpinus betulus,4,1.9,3.1
Carpinus betulus,3.5,1.7,1.8
Carpinus betulus,4,2.1,1.8
Carpinus betulus,7,6.7,19.6
Carpinus betulus,7,3.9,28.3
Carpinus betulus,10,3.9,63.6
Carpinus betulus,3.5,1.7,1.8
Carpinus betulus,11,3.9,50.3
Carpinus betulus,3.5,0.8,1.8
Prunus cerasifera,4,2.9,7.1
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,2.9,12.6
Prunus cerasifera,4,4.4,12.6
Prunus cerasifera,4,2.9,7.1
Prunus cerasifera,4,2.9,7.1
Prunus cerasifera,4,6,12.6
Prunus cerasifera,4,6,12.6
Prunus cerasifera,4,7.8,12.6
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,2.9,7.1
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,4.4,12.6
Prunus cerasifera,4,2.9,12.6
Aesculus hippocastanum,13,8.1,38.5
Aesculus hippocastanum,15,9.199999999999999,28.3
Aesculus hippocastanum,12,9.800000000000001,38.5
Aesculus hippocastanum,13,8.800000000000001,50.3
Aesculus hippocastanum,15,7.5,50.3
Aesculus hippocastanum,14,14.5,50.3
Aesculus hippocastanum,15,12.9,19.6
Aesculus hippocastanum,13,11.7,19.6
Aesculus hippocastanum,15,21.3,50.3
Celtis australis,13,1.5,50.3
Celtis australis,15,1.7,63.6
Celtis australis,16,2,78.5
Celtis australis,17,2.1,38.5
Celtis australis,16,1.6,12.6
Celtis australis,17,2.2,19.6
Celtis australis,16,1.8,15.9
Celtis australis,14,1.8,15.9
Celtis australis,14,1.8,15.9
Celtis australis,2,0.4,0.8
Celtis australis,17,2.1,28.3
Tilia cordata,2.5,0.8,1.8
Tilia cordata,2.5,1,1.8
Tilia cordata,2.5,0.8,1.8
Tilia cordata,5,1.3,3.1
Tilia cordata,4,1,1.8
Platanus x hispanica,8,5.7,28.3
Platanus x hispanica,4,1.5,3.1
Platanus x hispanica,10,11.3,63.6
Platanus x hispanica,9,7.1,56.7
Platanus x hispanica,4,2,4.9
Platanus x hispanica,10,12.6,50.3
Platanus x hispanica,8,4.7,44.2
Platanus x hispanica,11,13.1,78.5
Platanus x hispanica,8.5,8.199999999999999,50.3
Platanus x hispanica,8,8.199999999999999,50.3
Platanus x hispanica,4.5,2,3.1
Platanus x hispanica,8,6,50.3
Platanus x hispanica,5,1.7,9.6
Platanus x hispanica,5,0.8,4.9
Platanus x hispanica,4.5,2.4,7.1
Platanus x hispanica,4.5,3,4.9
Platanus x hispanica,9,8.5,38.5
Platanus x hispanica,11,6.4,38.5
Platanus x hispanica,6,1.1,3.1
Platanus x hispanica,5,1.5,4.9
Platanus x hispanica,5.5,1.7,3.1
Platanus x hispanica,6,1.7,9.6
Platanus x hispanica,8,5.3,28.3
Platanus x hispanica,5,1.1,1.8
Platanus x hispanica,20,31,113.1
Platanus x hispanica,20,31,113.1
Platanus x hispanica,20,31,113.1
Platanus x hispanica,15,7.4,113.1
Platanus x hispanica,20,31,113.1
Platanus x hispanica,20,31,113.1
Platanus x hispanica,22,34.9,78.5
Platanus x hispanica,22,20.5,113.1
Platanus x hispanica,25,30.1,113.1
Platanus x hispanica,24,36.5,113.1
Platanus x hispanica,23,3.1,132.7
Platanus x hispanica,24,34.9,176.7
Platanus x hispanica,18,6.7,176.7
Platanus x hispanica,22,31,153.9
Platanus x hispanica,24,31,132.7
Platanus x hispanica,24,31,201.1
Platanus x hispanica,24,1.9,314.2
Platanus x hispanica,24,36.5,153.9
Platanus x hispanica,24,36.5,153.9
Platanus x hispanica,23,34.9,113.1
Platanus x hispanica,24,32.8,153.9
Platanus x hispanica,24,32.8,176.7
Platanus x hispanica,24,30.1,283.5
Platanus x hispanica,6,3.8,28.3
Platanus x hispanica,24,5.5,254.5
Platanus x hispanica,5.5,1.3,3.1
Platanus x hispanica,25,0.7,254.5
Platanus x hispanica,12,7.1,19.6
Platanus x hispanica,25,1.9,314.2
Platanus x hispanica,22,18.1,113.1
Platanus x hispanica,24,30.1,254.5
Platanus x hispanica,24,30.1,254.5
Platanus x hispanica,25,0.7,314.2
Platanus x hispanica,24,28.3,153.9
Platanus x hispanica,24,34.9,254.5
Platanus x hispanica,24,30.1,254.5
Platanus x hispanica,24,34.9,254.5
Platanus x hispanica,24,28.3,227
Platanus x hispanica,24,36.5,201.1
Platanus x hispanica,16,8.1,314.2
Platanus x hispanica,15,9.300000000000001,113.1
Platanus x hispanica,4.5,1.5,7.1
Platanus x hispanica,8,6.7,56.7
Platanus x hispanica,6,1.3,7.1
Platanus x hispanica,9,10.1,50.3
Platanus x hispanica,4.5,1.5,9.6
Platanus x hispanica,4.5,1.7,4.9
Platanus x hispanica,4.5,1.3,4.9
Platanus x hispanica,12,8.9,78.5
Platanus x hispanica,4.5,1.3,7.1
Platanus x hispanica,4,1.3,4.9
Platanus x hispanica,11,6.7,50.3
Platanus x hispanica,6,2,9.6
Platanus x hispanica,6,1.5,9.6
Platanus x hispanica,11,9.699999999999999,63.6
Platanus x hispanica,10.5,7.1,50.3
Platanus x hispanica,11,8.9,56.7
Platanus x hispanica,4.5,1.5,9.6
Tilia x europaea,20,40.7,50.3
Tilia x europaea,19,35.2,44.2
Tilia x europaea,19,43.5,50.3
Tilia x europaea,16,34.8,63.6
Tilia x europaea,18,42.1,70.90000000000001
Tilia x europaea,21,41.6,63.6
Tilia x europaea,19,36.1,44.2
Tilia x europaea,20,37.7,50.3
Tilia x europaea,19,15.6,63.6
Tilia x europaea,17,31.1,50.3
Tilia x europaea,11,16.3,28.3
Tilia x europaea,17,40.9,50.3
Tilia x europaea,20,35.7,44.2
Tilia x europaea,19,29.8,38.5
Tilia x europaea,17,41.6,38.5
Tilia x europaea,18.5,37,28.3
Tilia x europaea,18,48.8,113.1
Tilia x europaea,19,40.2,63.6
Tilia x europaea,18,29.6,38.5
Tilia x europaea,3,1.5,3.1
Tilia x europaea,18.5,33,50.3
Tilia x europaea,19,30.4,38.5
Tilia x europaea,18,43.5,78.5
Tilia x europaea,10,10.9,44.2
Carpinus betulus,3,1.3,0.8
Carpinus betulus,7,5.6,12.6
Carpinus betulus,6,3.9,12.6
Carpinus betulus,4,1.7,9.6
Carpinus betulus,3,3.9,7.1
Carpinus betulus,3,2.1,12.6
Carpinus betulus,8,6.7,19.6
Carpinus betulus,7,5.8,19.6
Carpinus betulus,8,3.9,19.6
Carpinus betulus,5,2.1,7.1
Carpinus betulus,10,6.7,28.3
Carpinus betulus,3,1.3,3.1
Carpinus betulus,4,1.7,7.1
Carpinus betulus,4,1.7,9.6
Carpinus betulus,5,2.7,12.6
Carpinus betulus,5,3,9.6
Carpinus betulus,3,1.7,4.9
Carpinus betulus,5,1.7,3.1
Carpinus betulus,4,1.5,4.9
Carpinus betulus,5.5,2.5,7.1
Carpinus betulus,4,2.1,4.9
Carpinus betulus,8,3.9,19.6
Carpinus betulus,7,3.9,7.1
Carpinus betulus,8,6.1,28.3
Carpinus betulus,7,5.6,28.3
Carpinus betulus,8,5.6,19.6
Carpinus betulus,8,6.1,28.3
Carpinus betulus,11,6.7,28.3
Sophora japonica,11,11.5,113.1
Sophora japonica,12,10.8,132.7
Celtis australis,7,0.9,19.6
Carpinus betulus,9,5.2,28.3
Carpinus betulus,10,4.8,28.3
Carpinus betulus,10.5,4.8,28.3
Carpinus betulus,9,5.5,28.3
Carpinus betulus,7,3.2,19.6
Carpinus betulus,8,3.9,12.6
Carpinus betulus,10,5.3,33.2
Carpinus betulus,9,2.3,38.5
Carpinus betulus,12,6.1,38.5
Carpinus betulus,11,4.8,19.6
Carpinus betulus,11,0.3,50.3
Carpinus betulus,12,6.8,50.3
Carpinus betulus,11,2.9,63.6
Prunus cerasifera,4.5,4.4,7.1
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,4.4,4.9
Prunus cerasifera,2,1.2,0.8
Prunus cerasifera,2,1.1,0.8
Prunus cerasifera,3,1.9,3.1
Prunus cerasifera,2.5,1.6,10.6
Prunus cerasifera,1.5,0.6,0.2
Prunus cerasifera,3,1.6,0.8
Prunus cerasifera,4.5,2.6,1.8
Prunus cerasifera,4,3.2,4.9
Prunus cerasifera,4,2.1,3.1
Prunus cerasifera,3,1.6,4.9
Prunus cerasifera,3.5,2.6,9.6
Prunus cerasifera,4,2.4,9.6
Prunus cerasifera,4.5,3.2,12.6
Prunus cerasifera,4,2.4,12.6
Prunus cerasifera,4,3.2,7.1
Prunus cerasifera,2,1.4,7.1
Prunus cerasifera,2,1,0.8
Prunus cerasifera,3.5,2.4,4.9
Prunus cerasifera,5,5.7,12.6
Prunus cerasifera,5,3.5,9.6
Prunus cerasifera,5,3.5,12.6
Prunus cerasifera,2,0.8,0.8
Prunus cerasifera,2,1,0.8
Prunus cerasifera,4,3.8,9.6
Prunus cerasifera,5,4.1,9.6
Prunus cerasifera,4,3.2,9.6
Prunus cerasifera,4,3.8,3.1
Prunus cerasifera,4,2.9,3.1
Prunus cerasifera,3,2.6,3.1
Prunus cerasifera,3.5,2.6,4.9
Prunus cerasifera,3,3.2,4.9
Prunus cerasifera,2.5,1,0.8
Prunus cerasifera,2,0.8,0.8
Prunus cerasifera,5,4.1,7.1
Prunus cerasifera,6,4.4,9.6
Prunus cerasifera,3,2.1,1.8
Prunus cerasifera,4,3.8,4.9
Prunus cerasifera,3,2.6,3.1
Prunus cerasifera,4,4.4,4.9
Prunus cerasifera,3,2.1,3.1
Prunus cerasifera,3,2.4,3.1
Prunus cerasifera,2.5,2.4,0.8
Prunus cerasifera,2,0.6,0.8
Prunus cerasifera,2.5,2.4,3.1
Prunus cerasifera,4,3.8,3.1
Prunus cerasifera,5,3.8,9.6
Prunus cerasifera,4.5,3.2,9.6
Prunus cerasifera,3,1.6,3.1
Prunus cerasifera,2,0.6,0.8
Prunus cerasifera,4,4.7,12.6
Prunus cerasifera,5,3.8,15.9
Prunus cerasifera,5,3.8,12.6
Sophora japonica,4.5,1.5,4.9
Prunus cerasifera,2,0.6,0.8
Prunus cerasifera,4,3.2,4.9
Prunus cerasifera,4,3.2,3.1
Prunus cerasifera,2,0.8,0.8
Prunus cerasifera,2,0.8,0.8
Prunus cerasifera,4,1.6,4.9
Prunus cerasifera,4,1.6,4.9
Prunus cerasifera,3,1.6,4.9
Prunus cerasifera,5,4.4,4.9
Prunus cerasifera,4,2.4,4.9
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,3,1.4,3.1
Prunus cerasifera,2,0.6,3.1
Prunus cerasifera,2,1,3.1
Prunus cerasifera,5,4.1,19.6
Prunus cerasifera,6,5,12.6
Prunus cerasifera,6,2.6,7.1
Prunus cerasifera,5,3.8,15.9
Prunus cerasifera,3,1.4,3.1
Prunus cerasifera,6,7,15.9
Prunus cerasifera,3,1.6,4.9
Prunus cerasifera,3,1,3.1
Prunus cerasifera,6,4.4,12.6
Prunus cerasifera,4,2.6,7.1
Prunus cerasifera,3,1.9,3.1
Prunus cerasifera,3,2.1,4.9
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,5,4.1,12.6
Prunus cerasifera,3,2.6,7.1
Prunus cerasifera,3,2.9,15.9
Prunus cerasifera,4,4.4,19.6
Prunus cerasifera,4,2.4,12.6
Prunus cerasifera,3.5,3.2,9.6
Prunus cerasifera,3,2.6,9.6
Prunus cerasifera,2.5,0.8,1.8
Prunus cerasifera,4,2.4,9.6
Prunus cerasifera,4,2.4,12.6
Prunus cerasifera,5,2.1,12.6
Prunus cerasifera,5,2.1,12.6
Prunus cerasifera,2,0.6,0.8
Prunus cerasifera,3.5,1.6,9.6
Prunus cerasifera,4,1.9,9.6
Prunus cerasifera,4,2.4,12.6
Platanus x hispanica,16,20.5,201.1
Platanus x hispanica,15,17.1,113.1
Carpinus betulus,3,1,0.8
Carpinus betulus,3,1,0.8
Carpinus betulus,3,1,0.8
Carpinus betulus,3,1,0.8
Carpinus betulus,3.5,0.8,0.8
Celtis australis,12,1.6,95
Celtis australis,8,1.4,50.3
Celtis australis,9,1.3,50.3
Celtis australis,11,1.4,63.6
Celtis australis,8.5,0.9,12.6
Celtis australis,10,1.1,50.3
Celtis australis,11,1.6,78.5
Celtis australis,11,1.6,78.5
Celtis australis,10,1.4,63.6
Celtis australis,11,1.7,78.5
Celtis australis,11,1.7,78.5
Celtis australis,10,1.4,63.6
Celtis australis,10.5,1.7,78.5
Sophora japonica,16,7.8,153.9
Sophora japonica,14,5.4,78.5
Sophora japonica,11,6.9,28.3
Sophora japonica,15,8.1,113.1
Sophora japonica,15,8.1,78.5
Sophora japonica,15,6.1,78.5
Sophora japonica,15,4.1,50.3
Sophora japonica,16,10.6,78.5
Sophora japonica,15,4.1,78.5
Sophora japonica,16,11.6,153.9
Sophora japonica,14,11.8,63.6
Acer campestre,3.5,0.6,3.1
Prunus cerasifera,3,2.1,3.1
Prunus cerasifera,2,1.6,0.8
Prunus cerasifera,2,1.9,1.8
Prunus cerasifera,2.5,2.9,4.9
Prunus cerasifera,2,1.6,1.8
Prunus cerasifera,2,2.1,1.8
Prunus cerasifera,2,1.6,3.1
Prunus cerasifera,2,1,0.8
Prunus cerasifera,3,2.9,4.9
Prunus cerasifera,2,1,0.8
Prunus cerasifera,4,3.5,7.1
Prunus cerasifera,4,4.7,12.6
Sophora japonica,15,4.5,50.3
Prunus cerasifera,2,1.6,3.1
Prunus cerasifera,4,4.1,9.6
Prunus cerasifera,2,0.6,0.8
Prunus cerasifera,4,2.9,9.6
Prunus cerasifera,4,4.4,9.6
Prunus cerasifera,3,2.4,7.1
Prunus cerasifera,4,2.9,3.1
Prunus cerasifera,2,1.4,3.1
Prunus cerasifera,4,4.1,7.1
Prunus cerasifera,5,4.1,12.6
Prunus cerasifera,6,7.4,15.9
Prunus cerasifera,6,6,15.9
Prunus cerasifera,5,4.1,12.6
Prunus cerasifera,6,6.7,12.6
Prunus cerasifera,6,7.8,12.6
Prunus cerasifera,5,3.2,12.6
Sophora japonica,14,6.1,113.1
Prunus cerasifera,5,5.7,7.1
Prunus cerasifera,5,4.1,4.9
Prunus cerasifera,3,1.4,1.8
Sophora japonica,16,6.1,78.5
Sophora japonica,14,4.1,113.1
Sophora japonica,11,5.6,78.5
Sophora japonica,13,5.6,78.5
Sophora japonica,13,4.1,63.6
Sophora japonica,14,7.3,113.1
Prunus cerasifera,2,1.4,0.8
Prunus cerasifera,3,1.9,4.9
Prunus cerasifera,2.5,2.1,1.8
Prunus cerasifera,2.5,2.1,1.8
Prunus cerasifera,2.5,2.4,1.8
Prunus cerasifera,2,0.8,0.8
Prunus cerasifera,3,1.6,4.9
Prunus cerasifera,3,2.1,4.9
Prunus cerasifera,3.5,2.4,7.1
Prunus cerasifera,4,3.2,7.1
Prunus cerasifera,6,5,19.6
Prunus cerasifera,5.5,7.4,12.6
Prunus cerasifera,4.5,4.1,7.1
Prunus cerasifera,3.5,2.9,3.1
Prunus cerasifera,2.5,0.8,0.8
Celtis australis,6,0.7,7.1
Celtis australis,6,0.7,7.1
Celtis australis,5,0.6,12.6
Celtis australis,4,0.6,12.6
Aesculus hippocastanum,12,20.8,50.3
Celtis australis,12,1.5,78.5
Celtis australis,9,1.6,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.2,38.5
Celtis australis,6,0.9,12.6
Celtis australis,9,1.6,38.5
Celtis australis,9,1.2,38.5
Celtis australis,6,1.1,12.6
Celtis australis,9,1.2,38.5
Celtis australis,9,1.1,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.1,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.1,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.6,38.5
Celtis australis,9,1.4,38.5
Celtis australis,7,1.1,19.6
Celtis australis,7,1,19.6
Celtis australis,9,1.6,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.5,38.5
Celtis australis,9,1.3,38.5
Celtis australis,7,1.1,19.6
Celtis australis,9,1.4,38.5
Celtis australis,7,1.1,19.6
Celtis australis,9,1.3,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.5,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,6,1.1,19.6
Celtis australis,6,1.1,19.6
Celtis australis,5,1,12.6
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.3,38.5
Celtis australis,7,1.1,28.3
Celtis australis,7,1.1,28.3
Celtis australis,9,1.3,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.6,38.5
Celtis australis,9,1.4,38.5
Celtis australis,9,1.5,38.5
Celtis australis,9,1.2,38.5
Celtis australis,9,1.3,38.5
Celtis australis,9,1.2,38.5
Acer campestre,4,0.9,0.8
Acer campestre,4,0.9,0.8
Acer campestre,4,0.9,0.8
Acer campestre,4,0.9,1.8
Acer campestre,4,0.6,1.8
Acer campestre,4,0.6,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,3.5,0.7,1.8
Celtis australis,10,1.3,50.3
Celtis australis,10,1.3,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.8,50.3
Celtis australis,10,1.9,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.6,50.3
Celtis australis,10,1.4,50.3
Celtis australis,10,1.6,50.3
Celtis australis,10,1.6,50.3
Celtis australis,10,1.6,50.3
Celtis australis,10,1.5,50.3
Celtis australis,10,1.6,50.3
Celtis australis,10,1.4,50.3
Celtis australis,12,1.7,78.5
Celtis australis,12,1.8,78.5
Celtis australis,12,1.6,78.5
Celtis australis,12,1.8,78.5
Celtis australis,12,1.5,78.5
Celtis australis,12,2,78.5
Celtis australis,12,1.7,78.5
Celtis australis,12,1.4,78.5
Celtis australis,12,1.4,78.5
Celtis australis,12,1.6,78.5
Celtis australis,10,1.1,50.3
Celtis australis,12,1.7,78.5
Celtis australis,12,1.6,78.5
Celtis australis,12,1.7,78.5
Celtis australis,12,1.8,78.5
Celtis australis,12,1.7,78.5
Celtis australis,12,1.4,78.5
Celtis australis,12,1.8,78.5
Celtis australis,12,2,78.5
Celtis australis,12,2,78.5
Celtis australis,13,2.2,78.5
Celtis australis,13,2.2,78.5
Celtis australis,12,1.6,78.5
Celtis australis,13,2.1,78.5
Celtis australis,13,2,78.5
Celtis australis,13,1.8,78.5
Celtis australis,13,1.9,78.5
Celtis australis,13,1.8,78.5
Celtis australis,13,1.8,78.5
Celtis australis,8,1.3,19.6
Celtis australis,11,1.2,28.3
Carpinus betulus,4,1.1,3.1
Carpinus betulus,4,1.1,3.1
Platanus x hispanica,4,0.9,1.8
Platanus x hispanica,8,3.8,50.3
Carpinus betulus,6,3,28.3
Carpinus betulus,6,3.9,38.5
Carpinus betulus,5,2.3,12.6
Carpinus betulus,5,3,19.6
Carpinus betulus,5,2.5,28.3
Carpinus betulus,6,3.5,38.5
Carpinus betulus,4,2.5,19.6
Platanus x hispanica,24,20.5,113.1
Platanus x hispanica,12,3.8,38.5
Platanus x hispanica,26,4.3,314.2
Platanus x hispanica,24,30.1,254.5
Platanus x hispanica,22,30.1,176.7
Platanus x hispanica,24,34.9,254.5
Platanus x hispanica,22,36.5,176.7
Acer campestre,8,2.5,50.3
Acer campestre,6,2.5,19.6
Acer campestre,9,2.6,50.3
Carpinus betulus,6,2.3,12.6
Acer campestre,4,0.8,3.1
Acer campestre,3,0.7,1.8
Acer campestre,3,0.7,3.1
Acer campestre,4,0.9,7.1
Acer campestre,3.5,0.7,3.1
Acer campestre,3.5,0.7,3.1
Acer campestre,4,0.9,3.1
Acer campestre,4,0.9,3.1
Acer campestre,4,0.9,3.1
Acer campestre,4,0.9,3.1
Acer campestre,4,0.9,3.1
Acer campestre,3,0.6,3.1
Acer campestre,3,0.6,0.8
Acer campestre,2,0.5,3.1
Acer campestre,4,1.2,3.1
Acer campestre,4,0.9,3.1
Acer campestre,3,0.7,0.8
Acer campestre,3.5,0.9,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,5,1.3,12.6
Acer campestre,3.5,0.7,3.1
Acer campestre,3.5,1.1,7.1
Acer campestre,4,1.1,7.1
Acer campestre,4,1.2,7.1
Acer campestre,5,1.5,7.1
Acer campestre,4,1,3.1
Acer campestre,4,1,7.1
Acer campestre,4.5,1.3,7.1
Acer campestre,5,1.5,12.6
Acer campestre,3.5,0.7,3.1
Acer campestre,3,0.7,3.1
Acer campestre,4,1.2,7.1
Acer campestre,4,0.8,1.8
Acer campestre,4,0.8,1.8
Acer campestre,3.5,0.7,3.1
Acer campestre,7,1.9,38.5
Acer campestre,7,1.9,38.5
Acer campestre,7,1.6,38.5
Acer campestre,7,1.9,38.5
Acer campestre,6,1.4,28.3
Acer campestre,6,1.7,28.3
Tilia cordata,4,1.1,4.9
Celtis australis,12,1.6,78.5
Celtis australis,13,1.8,95
Celtis australis,8,1,28.3
Celtis australis,13,1.7,95
Celtis australis,13,1.7,113.1
Celtis australis,12,1.4,63.6
Celtis australis,13,1.7,113.1
Celtis australis,9,1.2,78.5
Celtis australis,7,1.1,50.3
Celtis australis,7,0.9,28.3
Celtis australis,7,0.9,28.3
Celtis australis,7,0.9,28.3
Celtis australis,8,1,50.3
Celtis australis,9,1.2,50.3
Celtis australis,9,1.2,50.3
Celtis australis,9,1,38.5
Celtis australis,7,0.9,28.3
Celtis australis,8,1,38.5
Prunus cerasifera,10,7.4,95
Prunus cerasifera,8,4.4,50.3
Prunus cerasifera,7,2.9,19.6
Prunus cerasifera,10,4.4,78.5
Prunus cerasifera,10,4.4,78.5
Prunus cerasifera,7,2.9,28.3
Prunus cerasifera,8,4.4,28.3
Prunus cerasifera,8,5.7,38.5
Prunus cerasifera,7,2.9,28.3
Acer campestre,3.5,0.7,1.8
Acer campestre,3.5,0.7,1.8
Acer campestre,5,1.7,9.6
Acer campestre,4,1,7.1
Acer campestre,4.5,1.3,7.1
Acer campestre,4,1,7.1
Acer campestre,4,1,7.1
Acer campestre,4,1,7.1
Acer campestre,3.5,1.1,7.1
Acer campestre,4,1.4,12.6
Acer campestre,3,0.7,3.1
Acer campestre,4,0.9,3.1
Acer campestre,4,1.4,12.6
Acer campestre,4,1.6,12.6
Acer campestre,4,1.1,7.1
Acer campestre,4,1.4,7.1
Acer campestre,4,1.4,7.1
Acer campestre,3.5,1,4.9
Acer campestre,2.5,0.5,0.8
Acer campestre,3,0.8,3.1
Platanus x hispanica,8,3,38.5
Platanus x hispanica,7,3,28.3
Platanus x hispanica,24,0.3,490.9
Platanus x hispanica,4,0.8,1.8
Platanus x hispanica,25,30.1,113.1
Platanus x hispanica,6,1.5,28.3
Platanus x hispanica,16,10.5,78.5
Platanus x hispanica,8,3,50.3
Platanus x hispanica,24,0.3,452.4
Aesculus hippocastanum,5,2.3,7.1
Aesculus hippocastanum,11,22.2,38.5
Aesculus hippocastanum,6,3,7.1
Aesculus hippocastanum,3,0.9,3.1
Aesculus hippocastanum,3,0.9,3.1
Aesculus hippocastanum,2,0.6,0.8
Aesculus hippocastanum,10,17.6,28.3
Platanus x hispanica,10,11.3,38.5
Platanus x hispanica,17,31,63.6
Platanus x hispanica,17,36.5,254.5
Platanus x hispanica,18,34.9,254.5
Platanus x hispanica,18,25.6,201.1
Platanus x hispanica,10,6.7,28.3
Platanus x hispanica,18,31,78.5
Platanus x hispanica,27,18.1,95
Platanus x hispanica,18,23,95
Platanus x hispanica,20,23,95
Platanus x hispanica,22,31,254.5
Platanus x hispanica,28,6.7,254.5
Acer campestre,4,0.6,1.8
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,4,1,7.1
Acer campestre,4,1,7.1
Acer campestre,4,0.9,7.1
Acer campestre,4,1.1,7.1
Acer campestre,4,1.1,12.6
Acer campestre,3,0.7,1.8
Acer campestre,5,1.4,12.6
Acer campestre,4,1,12.6
Acer campestre,4,1.6,12.6
Acer campestre,4,1.8,12.6
Acer campestre,4,1.8,12.6
Acer campestre,4,1.5,12.6
Acer campestre,4,1.1,12.6
Acer campestre,3,0.7,3.1
Acer campestre,3.5,1,4.9
Acer campestre,3.5,1.2,4.9
Acer campestre,3,1.1,1.8
Acer campestre,6,2.8,19.6
Acer campestre,3.5,1.1,3.1
Acer campestre,3.5,0.7,3.1
Acer campestre,4,1.5,7.1
Acer campestre,3.5,1.2,3.1
Acer campestre,6,1.9,28.3
Acer campestre,3.5,0.6,1.8
Acer campestre,9,3.6,63.6
Acer campestre,4,1.5,4.9
Celtis australis,12,1.9,78.5
Celtis australis,10,1.3,78.5
Celtis australis,10,1.3,113.1
Platanus x hispanica,4,0.9,1.8
Tilia cordata,4.5,0.8,0.8
Tilia cordata,4,0.6,0.8
Tilia cordata,4,0.7,0.8
Tilia cordata,4,0.7,3.1
Tilia cordata,6,1,4.9
Tilia cordata,6,1,4.9
Tilia cordata,6,1,3.1
Tilia cordata,6,1,3.1
Platanus x hispanica,5,1.1,1.8
Platanus x hispanica,5,1.1,1.8
Platanus x hispanica,6,3,28.3
Platanus x hispanica,4,1.1,1.8
Platanus x hispanica,4.5,0.9,1.8
Platanus x hispanica,6,1.1,3.1
Platanus x hispanica,6,1.3,3.1
Platanus x hispanica,6,1.3,3.1
Platanus x hispanica,4,0.9,0.8
Platanus x hispanica,8,3,28.3
Platanus x hispanica,10,3.2,50.3
Platanus x hispanica,6,3.2,28.3
Platanus x hispanica,7,2.7,28.3
Platanus x hispanica,8,3.2,38.5
Platanus x hispanica,7,3.5,38.5
Platanus x hispanica,7,3,38.5
Platanus x hispanica,7,3,38.5
Platanus x hispanica,8,3.5,50.3
Platanus x hispanica,8,3.5,50.3
Platanus x hispanica,8,3.5,50.3
Platanus x hispanica,8,3.5,50.3
Platanus x hispanica,9,3.2,50.3
Platanus x hispanica,10,3.8,63.6
Platanus x hispanica,8,3.8,50.3
Platanus x hispanica,8,3.5,50.3
Platanus x hispanica,4,1.1,0.8
Tilia cordata,13,6.2,78.5
Tilia cordata,13,6,78.5
Tilia cordata,4,0.7,3.1
Tilia cordata,7,3.8,28.3
Tilia cordata,4,1.1,3.1
Tilia cordata,7,2.8,28.3
Tilia cordata,4,0.8,3.1
Tilia cordata,7,2.8,28.3
Tilia cordata,7,2.8,28.3
Tilia cordata,8,3.2,19.6
Tilia cordata,7,3.2,28.3
Tilia cordata,8,3.4,28.3
Tilia cordata,6,2.1,28.3
Tilia cordata,6,2.1,28.3
