month,year,temp
11,2017_max,9.2
11,2017_min,4.8
11,2017_max,10.7
11,2017_min,-1.5
11,2017_max,8.4
11,2017_min,-3.5
11,2017_max,3.2
11,2017_min,1.6
11,2017_max,3.5
11,2017_min,1.8
11,2017_max,8.7
12,2017_min,-0.4
12,2017_max,3.5
12,2017_min,0.2
12,2017_max,5.4
12,2017_min,-3.0
12,2017_max,5.5
12,2017_min,-3.1
12,2017_max,3.2
12,2017_min,-3.7
12,2017_max,5.9
12,2017_min,-1.8
12,2017_max,8.0
12,2017_min,-3.7
12,2017_max,3.6
12,2017_min,-0.9
12,2017_max,6.9
12,2017_min,0.0
12,2017_max,7.2
12,2017_min,-4.4
12,2017_max,2.0
12,2017_min,-2.4
12,2017_max,0.9
12,2017_min,0.7
12,2017_max,9.9
12,2017_min,1.8
12,2017_max,7.8
12,2017_min,-0.8
12,2017_max,3.4
12,2017_min,-3.1
12,2017_max,6.5
12,2017_min,-2.5
12,2017_max,6.0
12,2017_min,-3.7
12,2017_max,6.5
12,2017_min,-5.2
12,2017_max,3.0
12,2017_min,-6.7
12,2017_max,0.9
12,2017_min,-4.1
12,2017_max,2.8
12,2017_min,-5.9
12,2017_max,2.2
12,2017_min,-4.5
12,2017_max,1.0
12,2017_min,-4.7
12,2017_max,10.1
12,2017_min,-0.5
12,2017_max,9.4
12,2017_min,-4.2
12,2017_max,3.3
12,2017_min,-1.1
12,2017_max,3.1
12,2017_min,0.6
12,2017_max,2.1
12,2017_min,0.5
12,2017_max,7.1
12,2017_min,-1.4
12,2017_max,4.7
12,2017_min,-2.0
12,2017_max,3.1
12,2017_min,-3.9
12,2017_max,2.2
1,2021_min,-2.3
1,2021_max,0.4
1,2021_min,-0.6
1,2021_max,2.3
1,2021_min,0.6
1,2021_max,3.3
1,2021_min,0.6
1,2021_max,4.3
1,2021_min,-0.7
1,2021_max,3.5
1,2021_min,0.0
1,2021_max,2.9
1,2021_min,-3.5
1,2021_max,0.8
1,2021_min,-4.5
1,2021_max,1.7
1,2021_min,-4.6
1,2021_max,-0.6
1,2021_min,-6.3
1,2021_max,-0.3
1,2021_min,-8.7
1,2021_max,-1.5
1,2021_min,-9.4
1,2021_max,-1.4
1,2021_min,-7.6
1,2021_max,4.2
1,2021_min,-3.9
1,2021_max,7.3
1,2021_min,-0.2
1,2021_max,4.1
1,2021_min,-4.7
1,2021_max,2.7
1,2021_min,-5.4
1,2021_max,-0.5
1,2021_min,-6.9
1,2021_max,0.7
1,2021_min,-5.4
1,2021_max,1.5
1,2021_min,-4.1
1,2021_max,2.1
1,2021_min,0.1
1,2021_max,1.2
1,2021_min,0.5
1,2021_max,3.2
1,2021_min,0.8
1,2021_max,8.2
1,2021_min,0.7
1,2021_max,6.1
1,2021_min,-0.9
1,2021_max,2.9
1,2021_min,-1.9
1,2021_max,6.6
1,2021_min,-3.5
1,2021_max,2.3
1,2021_min,-1.8
1,2021_max,2.6
1,2021_min,-2.5
1,2021_max,2.8
1,2021_min,-1.5
1,2021_max,6.2
1,2021_min,2.4
1,2021_max,6.8
2,2021_min,1.2
2,2021_max,6.8
2,2021_min,0.0
2,2021_max,7.3
2,2021_min,2.3
2,2021_max,4.2
2,2021_min,3.4
2,2021_max,9.6
2,2021_min,2.6
2,2021_max,7.8
2,2021_min,2.6
2,2021_max,7.1
2,2021_min,4.2
2,2021_max,5.9
2,2021_min,3.0
2,2021_max,10.4
2,2021_min,2.7
2,2021_max,8.2
2,2021_min,2.8
2,2021_max,7.0
2,2021_min,0.0
2,2021_max,8.8
2,2021_min,-0.4
2,2021_max,2.9
2,2021_min,-2.3
2,2021_max,4.8
2,2021_min,-3.9
2,2021_max,2.8
2,2021_min,-3.5
2,2021_max,3.6
2,2021_min,-4.4
2,2021_max,8.0
2,2021_min,-0.7
2,2021_max,10.0
2,2021_min,-2.2
2,2021_max,10.1
2,2021_min,2.6
2,2021_max,11.8
2,2021_min,4.1
2,2021_max,13.5
2,2021_min,4.0
2,2021_max,13.0
2,2021_min,3.7
2,2021_max,13.2
2,2021_min,3.9
2,2021_max,14.7
2,2021_min,5.9
2,2021_max,16.4
2,2021_min,5.9
2,2021_max,16.2
2,2021_min,5.9
2,2021_max,15.9
2,2021_min,5.8
2,2021_max,18.9
2,2021_min,3.3
2,2021_max,14.7
3,2021_min,0.6
3,2021_max,13.9
3,2021_min,1.0
3,2021_max,15.4
3,2021_min,1.3
3,2021_max,12.9
3,2021_min,1.2
3,2021_max,13.6
3,2021_min,2.0
3,2021_max,14.5
3,2021_min,4.1
3,2021_max,11.5
3,2021_min,-0.6
3,2021_max,12.4
3,2021_min,-0.3
3,2021_max,13.2
3,2021_min,1.1
3,2021_max,13.4
3,2021_min,0.3
3,2021_max,13.8
3,2021_min,1.8
3,2021_max,10.6
3,2021_min,5.5
3,2021_max,14.4
3,2021_min,1.6
3,2021_max,15.5
3,2021_min,3.6
3,2021_max,12.2
3,2021_min,-0.7
3,2021_max,13.4
3,2021_min,5.5
3,2021_max,12.5
3,2021_min,0.8
3,2021_max,12.5
3,2021_min,2.5
3,2021_max,10.3
3,2021_min,-1.2
3,2021_max,10.0
3,2021_min,-0.8
3,2021_max,8.9
3,2021_min,-1.5
3,2021_max,12.5
3,2021_min,8.4
3,2021_max,13.6
3,2021_min,4.8
3,2021_max,15.8
3,2021_min,1.1
3,2021_max,18.5
3,2021_min,2.1
3,2021_max,19.8
3,2021_min,4.3
3,2021_max,18.7
3,2021_min,8.8
3,2021_max,17.1
3,2021_min,7.6
3,2021_max,19.2
3,2021_min,9.3
3,2021_max,21.9
3,2021_min,6.1
3,2021_max,25.3
3,2021_min,9.1
3,2021_max,25.2
4,2021_min,9.9
4,2021_max,25.6
4,2021_min,9.7
4,2021_max,25.1
4,2021_min,10.7
4,2021_max,18.9
4,2021_min,7.0
4,2021_max,17.7
4,2021_min,3.7
4,2021_max,15.9
4,2021_min,4.1
4,2021_max,10.7
4,2021_min,-0.7
4,2021_max,9.2
4,2021_min,-0.6
4,2021_max,15.7
4,2021_min,1.5
4,2021_max,15.4
4,2021_min,7.8
4,2021_max,16.1
4,2021_min,7.8
4,2021_max,11.5
4,2021_min,4.3
4,2021_max,12.2
4,2021_min,4.2
4,2021_max,12.7
4,2021_min,4.3
4,2021_max,13.5
4,2021_min,2.1
4,2021_max,10.8
4,2021_min,2.1
4,2021_max,14.8
4,2021_min,2.2
4,2021_max,16.9
4,2021_min,6.6
4,2021_max,16.2
4,2021_min,5.4
4,2021_max,16.7
4,2021_min,4.0
4,2021_max,19.0
4,2021_min,6.6
4,2021_max,19.5
4,2021_min,7.2
4,2021_max,21.0
4,2021_min,6.6
4,2021_max,22.2
4,2021_min,9.6
4,2021_max,22.7
4,2021_min,7.7
4,2021_max,24.1
4,2021_min,12.2
4,2021_max,16.4
4,2021_min,11.1
4,2021_max,18.4
4,2021_min,9.5
4,2021_max,21.6
4,2021_min,12.2
4,2021_max,17.3
4,2021_min,12.4
4,2021_max,20.6
5,2021_min,12.0
5,2021_max,20.3
5,2021_min,11.6
5,2021_max,19.9
5,2021_min,8.7
5,2021_max,19.8
5,2021_min,10.6
5,2021_max,20.6
5,2021_min,9.1
5,2021_max,20.7
5,2021_min,9.8
5,2021_max,19.0
5,2021_min,14.0
5,2021_max,21.8
5,2021_min,10.0
5,2021_max,21.7
5,2021_min,8.1
5,2021_max,24.5
5,2021_min,12.3
5,2021_max,26.6
5,2021_min,12.7
5,2021_max,19.8
5,2021_min,11.6
5,2021_max,17.6
5,2021_min,10.3
5,2021_max,21.8
5,2021_min,11.5
5,2021_max,20.6
5,2021_min,11.1
5,2021_max,18.7
5,2021_min,8.4
5,2021_max,21.0
5,2021_min,10.1
5,2021_max,22.2
5,2021_min,7.0
5,2021_max,23.0
5,2021_min,11.3
5,2021_max,20.1
5,2021_min,7.4
5,2021_max,22.5
5,2021_min,8.9
5,2021_max,22.1
5,2021_min,11.1
5,2021_max,19.7
5,2021_min,11.3
5,2021_max,20.0
5,2021_min,10.7
5,2021_max,14.0
5,2021_min,9.0
5,2021_max,19.9
5,2021_min,7.8
5,2021_max,22.7
5,2021_min,10.8
5,2021_max,23.0
5,2021_min,8.4
5,2021_max,24.8
5,2021_min,11.6
5,2021_max,22.0
5,2021_min,8.6
5,2021_max,24.5
5,2021_min,14.1
5,2021_max,23.2
6,2021_min,13.1
6,2021_max,25.5
6,2021_min,16.4
6,2021_max,25.9
6,2021_min,13.3
6,2021_max,27.9
6,2021_min,15.2
6,2021_max,29.1
6,2021_min,15.9
6,2021_max,29.0
6,2021_min,16.1
6,2021_max,26.6
6,2021_min,17.3
6,2021_max,23.1
6,2021_min,16.8
6,2021_max,26.9
6,2021_min,16.4
6,2021_max,27.6
6,2021_min,18.7
6,2021_max,27.3
6,2021_min,17.3
6,2021_max,27.7
6,2021_min,13.8
6,2021_max,30.9
6,2021_min,16.1
6,2021_max,33.0
6,2021_min,14.7
6,2021_max,30.7
6,2021_min,20.1
6,2021_max,29.4
6,2021_min,17.3
6,2021_max,30.2
6,2021_min,18.8
6,2021_max,31.9
6,2021_min,23.4
6,2021_max,31.4
6,2021_min,20.6
6,2021_max,32.6
6,2021_min,20.1
6,2021_max,32.4
6,2021_min,21.4
6,2021_max,32.6
6,2021_min,19.5
6,2021_max,32.1
6,2021_min,16.9
6,2021_max,33.6
6,2021_min,17.0
6,2021_max,31.0
6,2021_min,15.9
6,2021_max,30.1
6,2021_min,17.0
6,2021_max,30.7
6,2021_min,17.6
6,2021_max,31.7
6,2021_min,18.0
6,2021_max,33.6
6,2021_min,20.9
6,2021_max,32.2
6,2021_min,17.4
6,2021_max,29.8
7,2021_min,15.6
7,2021_max,28.1
7,2021_min,15.1
7,2021_max,30.2
7,2021_min,18.0
7,2021_max,30.8
7,2021_min,17.2
7,2021_max,25.5
7,2021_min,17.0
7,2021_max,28.4
7,2021_min,15.3
7,2021_max,31.7
7,2021_min,18.7
7,2021_max,33.5
7,2021_min,18.3
7,2021_max,27.7
7,2021_min,17.7
7,2021_max,29.5
7,2021_min,16.6
7,2021_max,30.5
7,2021_min,18.7
7,2021_max,29.1
7,2021_min,16.2
7,2021_max,31.0
7,2021_min,17.1
7,2021_max,26.5
7,2021_min,16.0
7,2021_max,22.2
7,2021_min,14.4
7,2021_max,22.8
7,2021_min,15.6
7,2021_max,23.5
7,2021_min,17.1
7,2021_max,28.7
7,2021_min,18.4
7,2021_max,30.9
7,2021_min,20.4
7,2021_max,32.2
7,2021_min,17.0
7,2021_max,30.9
7,2021_min,18.0
7,2021_max,31.3
7,2021_min,17.7
7,2021_max,29.9
7,2021_min,17.0
7,2021_max,29.7
7,2021_min,20.5
7,2021_max,30.2
7,2021_min,18.7
7,2021_max,28.5
7,2021_min,17.6
7,2021_max,23.4
7,2021_min,17.7
7,2021_max,24.3
7,2021_min,17.1
7,2021_max,28.7
7,2021_min,17.4
7,2021_max,29.8
7,2021_min,17.7
7,2021_max,30.2
7,2021_min,18.9
7,2021_max,30.1
8,2021_min,17.2
8,2021_max,21.1
8,2021_min,15.7
8,2021_max,24.1
8,2021_min,14.8
8,2021_max,21.0
8,2021_min,16.1
8,2021_max,21.5
8,2021_min,16.0
8,2021_max,27.3
8,2021_min,15.3
8,2021_max,27.8
8,2021_min,16.9
8,2021_max,27.8
8,2021_min,17.9
8,2021_max,28.7
8,2021_min,17.4
8,2021_max,29.2
8,2021_min,15.2
8,2021_max,29.7
8,2021_min,17.2
8,2021_max,31.2
8,2021_min,17.2
8,2021_max,31.9
8,2021_min,18.9
8,2021_max,30.3
8,2021_min,19.4
8,2021_max,32.7
8,2021_min,19.7
8,2021_max,32.9
8,2021_min,16.9
8,2021_max,28.0
8,2021_min,16.2
8,2021_max,26.4
8,2021_min,15.0
8,2021_max,27.4
8,2021_min,16.4
8,2021_max,27.7
8,2021_min,16.7
8,2021_max,28.6
8,2021_min,16.0
8,2021_max,29.4
8,2021_min,17.6
8,2021_max,26.8
8,2021_min,16.1
8,2021_max,26.1
8,2021_min,13.1
8,2021_max,27.6
8,2021_min,15.0
8,2021_max,26.0
8,2021_min,16.1
8,2021_max,26.9
8,2021_min,16.0
8,2021_max,25.3
8,2021_min,12.7
8,2021_max,23.9
8,2021_min,9.6
8,2021_max,22.5
8,2021_min,12.8
8,2021_max,20.9
8,2021_min,10.5
8,2021_max,23.8
9,2021_min,11.7
9,2021_max,26.8
9,2021_min,12.5
9,2021_max,26.6
9,2021_min,13.7
9,2021_max,26.7
9,2021_min,13.0
9,2021_max,27.3
9,2021_min,13.5
9,2021_max,27.8
9,2021_min,14.4
9,2021_max,27.6
9,2021_min,13.5
9,2021_max,27.5
9,2021_min,15.7
9,2021_max,27.6
9,2021_min,13.9
9,2021_max,27.8
9,2021_min,12.4
9,2021_max,27.7
9,2021_min,14.0
9,2021_max,28.7
9,2021_min,14.4
9,2021_max,28.4
9,2021_min,14.0
9,2021_max,29.7
9,2021_min,14.1
9,2021_max,29.6
9,2021_min,14.9
9,2021_max,24.1
9,2021_min,18.3
9,2021_max,20.4
9,2021_min,17.6
9,2021_max,26.7
9,2021_min,17.3
9,2021_max,25.7
9,2021_min,14.7
9,2021_max,20.0
9,2021_min,13.2
9,2021_max,22.8
9,2021_min,12.5
9,2021_max,23.0
9,2021_min,12.5
9,2021_max,19.5
9,2021_min,12.5
9,2021_max,21.7
9,2021_min,11.1
9,2021_max,23.8
9,2021_min,12.0
9,2021_max,23.8
9,2021_min,14.3
9,2021_max,20.0
9,2021_min,15.5
9,2021_max,24.4
9,2021_min,13.7
9,2021_max,24.8
9,2021_min,14.4
9,2021_max,22.2
9,2021_min,14.0
9,2021_max,22.7
10,2021_min,13.4
10,2021_max,21.8
10,2021_min,11.4
10,2021_max,21.6
10,2021_min,14.3
10,2021_max,18.2
10,2021_min,15.1
10,2021_max,22.0
10,2021_min,14.4
10,2021_max,19.8
10,2021_min,13.1
10,2021_max,16.1
10,2021_min,14.5
10,2021_max,19.5
10,2021_min,12.2
10,2021_max,20.3
10,2021_min,10.5
10,2021_max,18.3
10,2021_min,6.3
10,2021_max,16.5
10,2021_min,6.0
10,2021_max,18.1
10,2021_min,6.3
10,2021_max,13.6
10,2021_min,4.9
10,2021_max,17.4
10,2021_min,2.6
10,2021_max,15.5
10,2021_min,2.4
10,2021_max,13.7
10,2021_min,3.8
10,2021_max,17.5
10,2021_min,4.4
10,2021_max,15.5
10,2021_min,4.7
10,2021_max,16.8
10,2021_min,5.6
10,2021_max,14.2
10,2021_min,4.7
10,2021_max,17.5
10,2021_min,12.2
10,2021_max,16.3
10,2021_min,9.3
10,2021_max,18.0
10,2021_min,6.5
10,2021_max,15.4
10,2021_min,4.2
10,2021_max,13.2
10,2021_min,3.8
10,2021_max,12.1
10,2021_min,3.9
10,2021_max,13.0
10,2021_min,3.1
10,2021_max,13.2
10,2021_min,4.1
10,2021_max,12.6
10,2021_min,3.9
10,2021_max,15.1
10,2021_min,1.7
10,2021_max,13.1
10,2021_min,6.9
10,2021_max,14.5
11,2021_min,8.3
11,2021_max,10.9
11,2021_min,6.9
11,2021_max,13.8
11,2021_min,5.3
11,2021_max,8.4
11,2021_min,6.3
11,2021_max,9.2
11,2021_min,4.3
11,2021_max,11.5
11,2021_min,3.9
11,2021_max,10.7
11,2021_min,3.9
11,2021_max,11.5
11,2021_min,2.2
11,2021_max,8.5
11,2021_min,1.9
11,2021_max,10.5
11,2021_min,6.2
11,2021_max,13.2
11,2021_min,6.2
11,2021_max,14.1
11,2021_min,4.7
11,2021_max,13.1
11,2021_min,4.2
11,2021_max,9.8
11,2021_min,8.2
11,2021_max,10.0
11,2021_min,8.0
11,2021_max,12.1
11,2021_min,5.2
11,2021_max,10.6
11,2021_min,6.0
11,2021_max,12.4
11,2021_min,4.7
11,2021_max,13.6
11,2021_min,3.4
11,2021_max,11.4
11,2021_min,2.4
11,2021_max,11.5
11,2021_min,1.0
11,2021_max,11.5
11,2021_min,6.7
11,2021_max,10.5
11,2021_min,2.6
11,2021_max,11.8
11,2021_min,0.2
11,2021_max,8.8
11,2021_min,-0.6
11,2021_max,4.7
11,2021_min,3.4
11,2021_max,6.7
11,2021_min,4.9
11,2021_max,8.0
11,2021_min,1.8
11,2021_max,5.5
11,2021_min,3.1
11,2021_max,7.8
11,2021_min,-2.3
11,2021_max,3.5
12,2021_min,-1.6
12,2021_max,5.7
12,2021_min,2.8
12,2021_max,7.6
12,2021_min,-1.1
12,2021_max,8.4
12,2021_min,-0.3
12,2021_max,4.0
12,2021_min,1.3
12,2021_max,7.0
12,2021_min,1.9
12,2021_max,7.7
12,2021_min,-1.2
12,2021_max,4.2
12,2021_min,-1.5
12,2021_max,1.7
12,2021_min,-1.3
12,2021_max,6.6
12,2021_min,-5.7
12,2021_max,1.7
12,2021_min,-0.4
12,2021_max,8.8
12,2021_min,-1.1
12,2021_max,9.5
12,2021_min,-0.3
12,2021_max,8.0
12,2021_min,0.6
12,2021_max,6.8
12,2021_min,-0.3
12,2021_max,6.5
12,2021_min,-2.1
12,2021_max,5.6
12,2021_min,-1.2
12,2021_max,6.8
12,2021_min,-2.9
12,2021_max,6.5
12,2021_min,-1.8
12,2021_max,8.0
12,2021_min,-1.9
12,2021_max,7.7
12,2021_min,-3.0
12,2021_max,2.4
12,2021_min,-3.9
12,2021_max,1.8
12,2021_min,-4.2
12,2021_max,1.9
12,2021_min,-1.8
12,2021_max,2.9
12,2021_min,1.8
12,2021_max,5.4
12,2021_min,-0.8
12,2021_max,5.8
12,2021_min,2.3
12,2021_max,6.0
12,2021_min,2.7
12,2021_max,6.3
12,2021_min,0.6
12,2021_max,10.7
12,2021_min,3.2
12,2021_max,9.9
12,2021_min,3.9
12,2021_max,11.5
